0 0
9.576e-3 6.923e-2
2.234 0.162
4.47 0.316
6.694 0.408
8.93 0.562
11.151 0.624
13.369 0.654
15.599 0.778
17.829 0.901
20.046 0.932
22.28 1.085
24.502 1.147
26.718 1.178
28.94 1.24
31.158 1.27
33.384 1.363
35.601 1.394
37.818 1.425
40.04 1.486
42.261 1.548
44.487 1.64
46.7 1.64
48.917 1.671
51.134 1.702
53.355 1.764
55.573 1.794
57.795 1.855
60.016 1.918
62.234 1.948
64.455 2.01
66.672 2.041
68.89 2.072
71.115 2.164
73.333 2.195
75.55 2.226
77.767 2.257
79.98 2.257
82.197 2.288
84.415 2.319
86.632 2.349
88.849 2.38
91.067 2.411
93.284 2.442
95.501 2.472
97.718 2.504
99.94 2.565
102.153 2.565
104.366 2.565
106.579 2.565
108.792 2.565
111.009 2.597
113.222 2.597
115.452 2.72
117.67 2.751
119.883 2.751
122.096 2.751
124.309 2.751
126.522 2.751
128.738 2.782
130.952 2.782
133.165 2.782
135.382 2.813
137.595 2.813
139.812 2.843
142.025 2.843
144.242 2.875
146.456 2.875
148.669 2.875
150.882 2.875
153.095 2.875
155.312 2.906
157.529 2.937
159.742 2.937
161.96 2.968
164.173 2.968
166.386 2.968
168.599 2.968
170.812 2.968
173.025 2.968
175.246 3.03
177.459 3.03
179.672 3.03
181.885 3.03
184.098 3.03
186.311 3.03
188.524 3.03
190.737 3.03
192.95 3.03
195.168 3.061
197.381 3.061
199.597 3.092
201.815 3.123
204.028 3.123
206.241 3.123
208.45 3.093
210.663 3.093
212.88 3.124
215.093 3.124
217.306 3.124
219.519 3.124
221.732 3.124
223.944 3.124
226.158 3.124
228.371 3.124
230.584 3.124
232.797 3.124
235.01 3.124
237.223 3.125
239.436 3.125
241.654 3.155
243.867 3.156
246.08 3.156
248.297 3.186
250.51 3.187
252.722 3.187
254.936 3.187
257.149 3.187
259.362 3.187
261.575 3.187
263.788 3.187
266.001 3.187
268.214 3.187
270.427 3.187
272.64 3.187
274.853 3.187
277.066 3.188
279.279 3.188
281.492 3.188
283.705 3.188
285.918 3.188
288.131 3.188
290.343 3.188
292.557 3.188
294.77 3.188
296.983 3.188
299.196 3.188
301.405 3.158
303.617 3.158
305.831 3.158
308.048 3.189
310.261 3.189
312.474 3.189
314.687 3.189
316.9 3.189
319.113 3.189
321.326 3.189
323.539 3.189
325.752 3.189
327.964 3.19
330.178 3.19
332.391 3.19
334.604 3.19
336.817 3.19
339.03 3.19
341.242 3.19
343.456 3.19
345.669 3.19
347.882 3.19
350.095 3.19
352.309 3.19
354.522 3.191
356.734 3.191
358.948 3.191
361.161 3.191
363.374 3.191
365.587 3.191
367.8 3.191
370.013 3.191
372.226 3.191
374.439 3.191
376.652 3.191
378.865 3.191
381.078 3.192
383.291 3.192
385.504 3.192
387.717 3.192
389.93 3.192
392.143 3.192
394.355 3.192
396.569 3.192
398.782 3.192
398.782 3.192
