62.0463 0.0324
64.6622 0.0249
67.2889 0.0143
70.7581 9.6471e-3
74.1469 0.0283
75.8601 0.0322
80.9706 0.0523
91.4248 0.0249
95.7021 0.0363
105.1709 0.0443
115.4838 0.0578
120.7548 0.0314
129.377 0.0346
137.924 0.0594
148.3289 0.0464
153.4452 0.0648
156.9226 0.0578
161.2133 0.0653
164.7092 0.053
167.3117 0.0493
172.4481 0.0619
182.7861 0.0682
184.5788 0.0491
185.325 0.083
187.889 0.0905
195.7658 0.0594
199.1814 0.0704
201.7095 0.0883
201.7463 0.0776
214.7077 0.0742
222.4984 0.0682
226.7781 0.0788
235.3711 0.0905
236.2988 0.0718
244.031 0.0827
249.1824 0.0909
258.7524 0.0695
260.4054 0.0909
266.4269 0.0972
274.1565 0.1088
275.0842 0.0902
280.1888 0.112
288.0213 0.0937
292.373 0.0836
299.1365 0.1251
311.3349 0.0926
317.3472 0.1016
327.7194 0.0979
330.2282 0.1214
334.6042 0.1042
339.6844 0.133
341.5726 0.0863
346.6512 0.1156
355.3679 0.0914
357.8408 0.1253
363.8647 0.1308
373.4641 0.101
383.7149 0.1325
392.4251 0.1102
396.7124 0.1187
403.5871 0.1279
405.4292 0.0945
414.8026 0.1301
419.9607 0.1364
425.2293 0.1107
438.9477 0.1381
442.5272 0.1015
450.1875 0.1332
453.6918 0.1184
463.1246 0.1368
467.5056 0.1182
474.3083 0.1482
482.171 0.1213
487.263 0.1467
492.4755 0.1373
498.5714 0.1219
505.4135 0.1407
507.1752 0.1305
515.7899 0.1358
524.4498 0.128
527.8169 0.153
535.7005 0.1201
544.1947 0.1602
550.4311 0.1043
555.4127 0.1617
561.4793 0.1549
561.5588 0.1319
569.2918 0.1426
576.246 0.1288
579.603 0.1566
586.5948 0.1319
591.6852 0.1578
597.771 0.1455
608.2127 0.1217
609.8507 0.1474
620.1627 0.1612
628.8896 0.1341
635.6798 0.1677
640.9266 0.1484
644.3053 0.1699
655.5895 0.1522
659.0962 0.1367
664.1966 0.1597
675.4941 0.1381
680.597 0.1604
690.9961 0.149
696.1015 0.1706
699.6518 0.1425
708.2187 0.1616
714.3674 0.1311
719.3632 0.1844
724.6669 0.1485
731.4747 0.1771
735.9201 0.1398
741.0447 0.1558
744.5448 0.1421
751.3727 0.165
755.6173 0.1858
760.0535 0.1512
774.6176 0.1836
779.0045 0.1633
784.2412 0.1468
796.2832 0.1596
802.4268 0.1306
808.4215 0.1446
816.0725 0.179
818.7402 0.1565
827.3005 0.1776
838.5863 0.1594
846.311 0.1724
857.6284 0.1451
860.9538 0.1821
871.3896 0.1601
874.7551 0.1855
880.0261 0.1591
886.8899 0.1715
889.561 0.148
897.1919 0.1882
900.7606 0.1547
902.3559 0.1928
911.1254 0.1533
914.5017 0.1756
920.6017 0.1591
923.0904 0.1884
934.4348 0.1533
937.7483 0.1937
943.9195 0.1566
945.5356 0.1886
964.6406 0.1562
975.7758 0.1816
987.899 0.1709
990.3584 0.2086
996.5547 0.1644
1018.8536 0.207
1037.9485 0.1774
1047.5093 0.1588
1056.0847 0.1755
1057.7436 0.1951
1072.3738 0.2084
1072.5252 0.1646
1080.2147 0.1878
1089.7755 0.1692
1092.3003 0.188
1100.1211 0.1733
1107.8582 0.1827
1112.9771 0.2004
1119.9521 0.1804
1121.6311 0.1943
1130.3395 0.1724
1134.7506 0.1451
1139.7481 0.198
1144.1659 0.1686
1156.9984 0.2025
1163.1554 0.1696
1172.5899 0.1875
1177.8567 0.1623
1182.1147 0.1793
1190.7637 0.1747
