# Carlier 1986 F-adppi open circles from Fig 3a
1.716 0.105
2.903 0.174
4.46 0.234
5.885 0.267
7.494 0.315
9.156 0.363
11.346 0.397
13.718 0.394
16.568 0.375
20.575 0.298
23.925 0.278
27.879 0.195
30.938 0.151
34.972 0.134
