44.98269896 0.4567474
48.44290656 0.57839106
51.90311419 0.70003471
55.3633218 0.70009781
58.82352941 0.82174146
62.28373702 1.12575593
65.74394464 1.12581904
69.20415225 1.24746269
72.66435986 1.55147716
76.12456747 1.61233053
79.58477509 1.79476446
83.0449827 2.03798866
86.50519031 2.22042259
89.96539792 2.40285651
93.42560554 2.46370989
96.88581315 2.58535353
100.34602076 2.82857774
103.80622837 3.01101166
107.26643599 3.37581641
110.7266436 3.49746005
114.18685121 3.55831344
117.64705882 3.8623279
121.10726644 3.98397156
124.56747405 4.10561521
128.02768166 4.34883941
131.48788927 4.47048306
134.94809689 4.59212671
138.4083045 4.8353509
141.86851211 5.01778484
145.32871972 5.07863821
148.78892733 5.26107214
152.24913495 5.44350606
155.70934256 5.56514971
159.16955017 5.74758364
162.62975779 5.93001756
166.0899654 6.05166122
169.55017301 6.23409514
173.01038062 6.35573879
176.47058824 6.53817272
179.93079585 6.72060664
183.39100346 6.78146002
186.85121107 6.96389394
190.31141869 7.14632787
193.77162629 7.45034234
197.23183391 7.57198599
200.69204152 7.63283937
204.15224913 7.93685384
207.61245675 8.05849749
211.07266436 8.18014114
214.53287197 8.24099452
217.99307957 8.36263816
221.4532872 8.48428182
224.91349481 8.60592546
228.37370241 8.72756913
231.83391003 8.97079331
235.29411765 9.09243697
238.75432525 9.21408063
242.21453287 9.39651455
245.67474048 9.5181582
249.1349481 9.63980185
252.59515571 9.70065523
256.05536332 9.82229888
259.51557093 10.00473281
262.97577855 10.12637646
266.43598616 10.24802011
269.89619377 10.36966376
273.35640137 10.49130741
276.816609 10.67374133
280.27681661 10.91696553
283.73702422 11.03860919
287.19723183 11.09946256
290.65743945 11.22110621
294.11764706 11.40354014
297.57785467 11.52518379
301.03806228 11.58603717
304.4982699 11.70768082
307.95847751 11.82932447
311.41868512 11.95096812
314.87889273 12.0118215
318.33910035 12.07267488
321.79930796 12.13352825
325.25951557 12.31596218
328.71972318 12.31602528
332.1799308 12.31608839
335.64013841 12.37694177
339.10034602 12.43779514
342.56055363 12.74180961
346.02076125 12.80266299
349.48096886 12.92430664
352.94117647 12.98516002
356.40138408 13.0460134
359.8615917 13.28923759
363.32179931 13.2893007
366.78200692 13.41094435
370.24221453 13.47179773
373.70242214 13.53265111
377.16262976 13.77587531
380.62283737 13.83672868
384.08304498 13.83679179
387.5432526 13.89764517
391.00346021 14.01928882
394.46366782 14.26251302
397.92387543 14.26257612
401.38408304 14.3234295
404.84429066 14.3234926
408.30449827 14.38434598
411.76470588 14.68836045
415.22491349 14.68842355
418.6851211 14.74927693
422.14532872 14.81013031
425.60553633 14.81019341
429.06574394 14.87104678
432.52595156 14.99269044
435.98615917 15.05354382
439.44636678 15.1143972
442.90657438 15.23604085
446.36678201 15.29689423
449.82698962 15.54011843
453.28719723 15.6009718
456.74740484 15.66182518
460.20761246 15.72267855
463.66782006 15.78353194
467.12802768 15.78359504
470.58823529 15.84444842
474.04844291 15.9053018
477.50865052 15.96615517
480.96885813 16.08779882
484.42906574 16.1486522
487.88927336 16.20950558
491.34948097 16.27035896
494.80968858 16.39200261
498.26989618 16.45285599
501.73010381 16.51370936
505.19031142 16.57456274
508.65051902 16.63541612
512.11072664 16.75705977
515.57093426 16.81791314
519.03114187 16.87876653
522.49134948 16.93961989
525.95155709 17.00047328
529.41176471 17.06132666
532.87197232 17.12218004
536.33217993 17.18303341
539.79238754 17.24388679
543.25259516 17.30474017
546.71280277 17.42638382
550.17301038 17.4872372
553.63321799 17.54809058
557.09342561 17.60894395
560.55363322 17.66979733
564.01384083 17.73065071
567.47404844 17.79150409
570.93425606 17.85235746
574.39446367 17.91321084
577.85467128 17.91327395
581.31487889 17.97412732
581.31487889 18.0349176
584.77508651 18.09577097
588.23529412 18.15662435
591.69550173 18.21747773
595.15570934 18.2783311
598.61591695 18.33918448
602.07612457 18.40003786
605.53633218 18.46089124
608.99653979 18.46095434
612.4567474 18.52180772
612.4567474 18.582598
615.91695502 18.5826611
619.37716263 18.5827242
622.83737024 18.58278731
626.29757785 18.64364069
626.29757785 18.70443096
629.75778547 18.76528434
633.21799308 18.88692799
636.67820069 18.94778137
640.1384083 19.00863474
643.59861591 19.00869785
647.05882353 19.06955122
650.51903114 19.1304046
653.97923875 19.19125798
657.43944637 19.25211136
660.89965398 19.31296474
664.35986159 19.37381811
667.8200692 19.43467149
671.28027682 19.49552487
674.74048443 19.55637824
678.20069204 19.55644135
681.66089965 19.61729473
685.12110727 19.67814811
688.58131487 19.73900148
692.04152249 19.79985486
695.5017301 19.79991796
698.96193771 19.86077133
702.42214533 19.92162472
705.88235294 19.9824781
709.34256055 20.04333148
712.80276817 20.04339458
716.26297578 20.04345768
719.72318339 20.10431106
723.183391 20.16516444
726.64359862 20.22601782
730.10380623 20.28687119
733.56401383 20.34772457
737.02422145 20.34778768
740.48442907 20.40864105
743.94463668 20.46949443
747.40484429 20.5303478
750.8650519 20.59120119
754.32525952 20.65205455
757.78546713 20.65211767
761.24567474 20.71297105
764.70588235 20.77382442
768.16608997 20.77388753
771.62629758 20.8347409
775.08650519 20.89559428
778.54671279 20.89565739
782.00692042 20.95651076
785.46712803 21.01736414
788.92733564 21.01742725
792.38754325 21.07828062
795.84775087 21.139134
799.30795848 21.19998738
802.76816609 21.26084076
806.2283737 21.26090386
809.68858131 21.32175724
813.14878893 21.32182034
816.60899654 21.38267372
820.06920415 21.4435271
823.52941176 21.4435902
826.98961938 21.50444358
830.44982699 21.56529696
833.9100346 21.56536006
837.37024221 21.56542316
