# Auto-collated output:
# x: Time
# y: [Pi]
# columns: Cooperativity
#     ['Vectorial', '1e+00', '1e+04', '1e+08']

0.0 0.0 0.0 0.0 0.0
1.0 0.00056947 7.181e-05 6.847e-05 0.00052605
2.0 0.00137775 0.0003841 0.00023547 0.00119238
3.0 0.00238977 0.00115397 0.00043086 0.00210253
4.0 0.00365897 0.00255844 0.00069472 0.00339845
5.0 0.00534066 0.00469437 0.00099699 0.00496157
6.0 0.0077655 0.00759683 0.00136773 0.00694386
7.0 0.0102922 0.0112324 0.00176185 0.00953904
8.0 0.0136806 0.0158984 0.00220273 0.012717
9.0 0.0176085 0.0212624 0.00263025 0.01672
10.0 0.022378 0.0272193 0.00313793 0.0213109
11.0 0.0280042 0.03426 0.00366064 0.0265714
12.0 0.0346709 0.0421324 0.00428689 0.0326552
13.0 0.0423261 0.0507663 0.00499998 0.039761
14.0 0.0510335 0.0602152 0.0057114 0.0474748
15.0 0.0605241 0.0705592 0.00645956 0.0562857
16.0 0.0716564 0.0813156 0.00724947 0.0658147
17.0 0.083667 0.093333 0.00808614 0.0765378
18.0 0.0966178 0.105963 0.00902134 0.0877969
19.0 0.110081 0.119193 0.00993817 0.0997408
20.0 0.124634 0.133142 0.0109652 0.112135
21.0 0.139993 0.147897 0.0120607 0.125175
22.0 0.155689 0.163283 0.0132464 0.138807
23.0 0.172109 0.179288 0.0144054 0.15293
24.0 0.189016 0.195991 0.0156279 0.167481
25.0 0.206407 0.213441 0.0169989 0.182397
26.0 0.224578 0.231203 0.0184819 0.197783
27.0 0.242965 0.250066 0.019858 0.21377
28.0 0.261676 0.26911 0.0214695 0.229697
29.0 0.281048 0.289147 0.0230276 0.24609
30.0 0.30071 0.309506 0.0247578 0.262643
31.0 0.320722 0.330738 0.0265313 0.27995
32.0 0.341231 0.35249 0.0284034 0.297242
33.0 0.361988 0.374424 0.0303122 0.314843
34.0 0.383063 0.397071 0.0322978 0.333305
35.0 0.404449 0.420102 0.034417 0.352313
36.0 0.426511 0.443759 0.0365747 0.371246
37.0 0.448656 0.467994 0.0388342 0.39066
38.0 0.470651 0.492483 0.0412407 0.410162
39.0 0.493271 0.517436 0.0436655 0.429965
40.0 0.515933 0.542919 0.0461939 0.450424
41.0 0.53946 0.568832 0.0488074 0.471018
42.0 0.563256 0.595398 0.051578 0.492224
43.0 0.587062 0.622325 0.0544353 0.513672
44.0 0.611744 0.649301 0.0573311 0.535584
45.0 0.636828 0.677073 0.0602419 0.558079
46.0 0.662025 0.705007 0.0635969 0.580697
47.0 0.688245 0.732804 0.0669921 0.603653
48.0 0.714503 0.761447 0.070327 0.626816
49.0 0.740814 0.790483 0.0738892 0.650914
50.0 0.767691 0.820054 0.0775331 0.674613
51.0 0.795356 0.849295 0.0810184 0.698825
52.0 0.823495 0.879258 0.0848293 0.723918
53.0 0.851835 0.909666 0.0887338 0.74908
54.0 0.880189 0.939819 0.0927368 0.774765
55.0 0.90947 0.970484 0.0967999 0.800535
56.0 0.939343 1.00204 0.101075 0.82682
57.0 0.969517 1.0337 0.105405 0.854277
58.0 1.00003 1.06559 0.109814 0.881952
59.0 1.03172 1.09748 0.114275 0.910087
60.0 1.06366 1.12981 0.118931 0.938597
61.0 1.09621 1.16215 0.1237 0.967175
62.0 1.12917 1.19486 0.128628 0.996459
63.0 1.16283 1.22794 0.133722 1.02654
64.0 1.19676 1.26099 0.138705 1.05684
65.0 1.23114 1.29454 0.143937 1.08762
66.0 1.26619 1.32799 0.14933 1.11902
67.0 1.30158 1.36221 0.154856 1.15066
68.0 1.33752 1.39657 0.160395 1.18272
69.0 1.37419 1.43158 0.16625 1.2154
70.0 1.41172 1.46603 0.172008 1.24804
71.0 1.4492 1.50081 0.178002 1.28145
72.0 1.48768 1.53596 0.18429 1.31547
73.0 1.52644 1.57077 0.1906 1.3494
74.0 1.56564 1.60615 0.197128 1.38414
75.0 1.60525 1.64184 0.203748 1.41911
76.0 1.64489 1.67771 0.210587 1.45465
77.0 1.68517 1.71352 0.217519 1.49095
78.0 1.72657 1.74987 0.22455 1.52722
79.0 1.76836 1.78601 0.23146 1.56354
80.0 1.81036 1.82234 0.238559 1.60082
81.0 1.85255 1.85844 0.245931 1.63858
82.0 1.8952 1.89553 0.253299 1.67731
83.0 1.93851 1.93199 0.260784 1.71541
84.0 1.98227 1.96845 0.268459 1.75429
85.0 2.02653 2.00545 0.27637 1.79382
86.0 2.07055 2.04268 0.284469 1.83406
87.0 2.11479 2.07945 0.292738 1.87436
88.0 2.15995 2.11667 0.301111 1.91526
89.0 2.20569 2.1542 0.309573 1.95639
90.0 2.25166 2.1921 0.318315 1.99823
91.0 2.29801 2.22989 0.327059 2.04052
92.0 2.34454 2.26786 0.335966 2.08279
93.0 2.39157 2.30577 0.345259 2.12557
94.0 2.43886 2.34402 0.354561 2.16865
95.0 2.48587 2.38197 0.36404 2.21219
96.0 2.5335 2.42001 0.373796 2.25621
97.0 2.5824 2.45862 0.383372 2.30005
98.0 2.63119 2.49713 0.393363 2.34482
99.0 2.68026 2.53526 0.403378 2.38961
100.0 2.72914 2.5732 0.413242 2.4351
101.0 2.77861 2.6117 0.423517 2.48088
102.0 2.82836 2.65082 0.434028 2.52608
103.0 2.87793 2.68975 0.444723 2.57216
104.0 2.92804 2.72879 0.455618 2.61773
105.0 2.97845 2.76765 0.466605 2.66416
106.0 3.02847 2.80688 0.47773 2.71031
107.0 3.07844 2.8458 0.488934 2.75687
108.0 3.12819 2.88467 0.500187 2.80341
109.0 3.1782 2.92374 0.511713 2.84992
110.0 3.22809 2.96253 0.523298 2.89645
111.0 3.27847 3.00153 0.535265 2.94347
112.0 3.32844 3.04023 0.547274 2.99084
113.0 3.37815 3.07911 0.55964 3.03841
114.0 3.42836 3.1186 0.572157 3.08602
115.0 3.479 3.15827 0.584468 3.13396
116.0 3.52992 3.19765 0.596816 3.18233
117.0 3.58055 3.23678 0.609702 3.22993
118.0 3.63095 3.2764 0.622761 3.27746
119.0 3.68107 3.31578 0.636225 3.32486
120.0 3.73187 3.35508 0.649511 3.37243
121.0 3.7815 3.39419 0.663157 3.4198
122.0 3.83245 3.43375 0.67712 3.46723
123.0 3.88312 3.47297 0.690821 3.51441
124.0 3.93326 3.51233 0.704999 3.56223
125.0 3.98336 3.55202 0.719446 3.60986
126.0 4.03299 3.59213 0.733897 3.65751
127.0 4.08265 3.63163 0.748561 3.70471
128.0 4.13241 3.671 0.763464 3.75284
129.0 4.182 3.71055 0.778557 3.8004
130.0 4.2315 3.75077 0.793532 3.84757
131.0 4.28062 3.79035 0.808669 3.89434
132.0 4.32977 3.82984 0.823965 3.94106
133.0 4.37903 3.86972 0.839741 3.98863
134.0 4.42807 3.90968 0.855721 4.03666
135.0 4.47632 3.94899 0.871181 4.08363
136.0 4.52451 3.98861 0.887208 4.13079
137.0 4.57282 4.02826 0.903425 4.17714
138.0 4.62105 4.06838 0.919806 4.22376
139.0 4.67005 4.10803 0.936209 4.27076
140.0 4.71843 4.1477 0.952703 4.3176
141.0 4.76671 4.18739 0.969438 4.36364
142.0 4.81465 4.22681 0.986444 4.40977
143.0 4.86204 4.26645 1.00332 4.45588
144.0 4.90984 4.30585 1.02066 4.50194
145.0 4.9578 4.34564 1.03818 4.54749
146.0 5.00536 4.38468 1.05582 4.59314
147.0 5.0536 4.42447 1.07369 4.63855
148.0 5.10214 4.46423 1.09167 4.68423
149.0 5.14982 4.50386 1.10989 4.72975
150.0 5.19752 4.54317 1.12808 4.77515
151.0 5.24491 4.58276 1.14643 4.82054
152.0 5.29176 4.62211 1.16506 4.86592
153.0 5.33905 4.66117 1.1839 4.91093
154.0 5.38659 4.70055 1.20276 4.956
155.0 5.4337 4.73975 1.22191 5.00167
156.0 5.4809 4.77838 1.24126 5.04797
157.0 5.52853 4.81743 1.2604 5.09365
158.0 5.57636 4.85637 1.27963 5.13941
159.0 5.62364 4.89557 1.29946 5.18537
160.0 5.67123 4.93499 1.31931 5.23114
161.0 5.71823 4.97431 1.33926 5.27727
162.0 5.7656 5.01324 1.35932 5.32281
163.0 5.81262 5.05197 1.37952 5.36857
164.0 5.85974 5.09137 1.3998 5.4147
165.0 5.90692 5.1304 1.41996 5.46084
166.0 5.95374 5.17023 1.44098 5.50702
167.0 6.00162 5.20916 1.46178 5.5527
168.0 6.04939 5.24793 1.48256 5.59895
169.0 6.09685 5.28698 1.50352 5.64502
