# Auto-collated output:
# x: Time (s)
# y: [F-actin] (uM)
# columns: release cooperativity
#     [1, 1000, 1000000]

0.0 -0.0006 -0.0006 -0.0006
10.0 6.16803 6.17328 6.17661
20.0 11.06 11.0669 11.1005
30.0 14.9507 14.9627 14.9748
40.0 18.0419 18.0552 18.0557
50.0 20.4884 20.4965 20.5009
60.0 22.4272 22.4322 22.4182
70.0 23.9635 23.9722 23.9612
80.0 25.1835 25.1854 25.1756
90.0 26.1478 26.1478 26.1413
100.0 26.9129 26.9098 26.8972
110.0 27.5165 27.511 27.5012
120.0 28.0023 27.9936 27.9871
130.0 28.3821 28.3789 28.3685
140.0 28.6873 28.6864 28.673
150.0 28.9288 28.9315 28.9138
160.0 29.1199 29.1236 29.1084
170.0 29.2693 29.2709 29.2612
180.0 29.39 29.3914 29.3843
190.0 29.4945 29.4894 29.4798
200.0 29.5717 29.5672 29.5601
210.0 29.6382 29.6275 29.6239
220.0 29.6872 29.6799 29.6772
230.0 29.7269 29.7226 29.7204
240.0 29.7636 29.7565 29.7521
250.0 29.7896 29.7837 29.7797
260.0 29.8096 29.8063 29.7991
270.0 29.8274 29.8251 29.8163
280.0 29.8437 29.8395 29.8322
290.0 29.8568 29.8523 29.8428
300.0 29.8673 29.862 29.8486
310.0 29.8752 29.871 29.849
320.0 29.8821 29.8776 29.8508
330.0 29.8885 29.8853 29.8441
340.0 29.8928 29.8908 29.8406
350.0 29.8979 29.8956 29.8327
360.0 29.9014 29.8963 29.8267
370.0 29.9047 29.8944 29.821
380.0 29.9073 29.8911 29.8165
390.0 29.91 29.8905 29.809
400.0 29.9102 29.8888 29.8043
410.0 29.9115 29.886 29.7983
420.0 29.9117 29.883 29.7936
430.0 29.9118 29.8831 29.7906
440.0 29.9114 29.8811 29.7862
450.0 29.9119 29.8798 29.7823
460.0 29.9107 29.8785 29.7761
470.0 29.9089 29.8752 29.7708
480.0 29.9073 29.8723 29.7655
490.0 29.9061 29.8672 29.7599
