# Auto-collated output:
# x: Time (s)
# y: Concentration (uM)
# columns: Data
#     ['[F-actin]', '[F-actin] error', '[Pi]', '[Pi] error']

0.0 -0.0006 -0.0 0.0 0.0
1.0 0.6897 0.00114013450558 0.0 0.0
2.0 1.3548 0.0027164568928 0.00054 0.000364472
3.0 2.0019 0.0047654271443 0.00144 0.000755142
4.0 2.6463 0.00595507023004 0.0027 0.000853815
5.0 3.27324 0.00865383712411 0.00288 0.000812994
6.0 3.88344 0.00949726979821 0.00414 0.000919587
7.0 4.4652 0.0124341304644 0.00666 0.00113984
8.0 5.02878 0.0137803722933 0.00828 0.00169238
9.0 5.60388 0.014573426023 0.0135 0.00251034
10.0 6.14496 0.013932170396 0.01512 0.00226543
11.0 6.69378 0.0155118463317 0.02196 0.00374815
12.0 7.2264 0.0168672712357 0.03168 0.00492424
13.0 7.7547 0.0188974575044 0.04302 0.00623772
14.0 8.27508 0.0173286682072 0.05544 0.00697044
15.0 8.76882 0.0177444391895 0.0666 0.00778383
16.0 9.26256 0.0181052067931 0.08244 0.00909241
17.0 9.73524 0.0186293458203 0.09954 0.00871858
18.0 10.1919 0.0183945921928 0.12006 0.00676403
19.0 10.63434 0.0209523413825 0.1422 0.0078831
20.0 11.07588 0.0182083142673 0.16632 0.00982345
21.0 11.50608 0.0165977830419 0.19008 0.00934684
22.0 11.93628 0.0153300809048 0.22086 0.0105819
23.0 12.35496 0.019314893337 0.26172 0.0113449
24.0 12.74574 0.0166599181654 0.29826 0.0133711
25.0 13.13598 0.0195668781675 0.3429 0.0155202
26.0 13.51128 0.0184192715311 0.39276 0.0161916
27.0 13.87956 0.0218039867159 0.44406 0.0195232
28.0 14.24478 0.0241919732891 0.49554 0.020863
29.0 14.57634 0.0250548097789 0.5544 0.0242486
30.0 14.92662 0.0268121685877 0.6192 0.0260011
31.0 15.26646 0.0245653463656 0.69444 0.0298765
32.0 15.59262 0.0236229642309 0.75402 0.0325043
33.0 15.91716 0.0228992351364 0.82944 0.0343076
34.0 16.23324 0.0223975552331 0.91458 0.0355895
35.0 16.53924 0.0232172530266 0.9927 0.0365336
36.0 16.83714 0.0216025736246 1.0746 0.0387807
37.0 17.12298 0.0209855508537 1.16154 0.0384384
38.0 17.4108 0.0208360663355 1.25406 0.0409452
39.0 17.7024 0.0208811154313 1.3491 0.0467822
40.0 17.98608 0.0221301831866 1.4445 0.0485675
41.0 18.24726 0.0197696824067 1.55502 0.0519826
42.0 18.50124 0.018964457399 1.66176 0.0543664
43.0 18.76548 0.0207809285046 1.7775 0.0543053
44.0 19.0272 0.0202486958803 1.9008 0.0581876
45.0 19.27524 0.0186079684135 2.01474 0.0535735
46.0 19.51698 0.01700096495 2.14164 0.0552127
47.0 19.75026 0.0170143512194 2.2599 0.0577221
48.0 19.98318 0.0173826851209 2.39292 0.0559607
49.0 20.19576 0.0159820883907 2.52144 0.0543748
50.0 20.41608 0.0146292795982 2.66166 0.0534682
51.0 20.63622 0.0158381757821 2.80566 0.0562546
52.0 20.8488 0.0164233920032 2.95506 0.0553763
53.0 21.04644 0.0157958253915 3.10086 0.0539826
54.0 21.24822 0.0153331245177 3.25152 0.0533682
55.0 21.44964 0.014976686697 3.4029 0.0515405
56.0 21.64386 0.0165341011688 3.56472 0.0509341
57.0 21.83736 0.0173671485389 3.72654 0.0492655
58.0 22.017 0.0165408282172 3.8961 0.0483763
59.0 22.19628 0.0185511227473 4.04928 0.0557914
60.0 22.37142 0.0180678536418 4.21398 0.0593779
61.0 22.5507 0.0166314877956 4.38894 0.0603621
62.0 22.71774 0.0158958537019 4.55472 0.0600241
63.0 22.88424 0.0156933052481 4.74372 0.0620649
64.0 23.04138 0.0125389087486 4.92732 0.0630592
65.0 23.19834 0.0131959516725 5.09994 0.0602385
66.0 23.34684 0.0123030936028 5.28066 0.0619148
67.0 23.49498 0.0098808936248 5.4774 0.0619346
68.0 23.6379 0.00914344780013 5.67882 0.0622688
69.0 23.78532 0.00811643823554 5.86602 0.0581461
70.0 23.92356 0.00855448378265 6.05088 0.0586972
71.0 24.06576 0.00797212158504 6.2478 0.0580416
72.0 24.20004 0.00590427146207 6.44616 0.0587483
73.0 24.33378 0.00743450903734 6.63858 0.0598155
74.0 24.44862 0.00716979242399 6.83694 0.0594044
75.0 24.56922 0.00696359131435 7.04412 0.0581627
76.0 24.68658 0.0076690855248 7.24734 0.057577
77.0 24.8025 0.00694265637546 7.45452 0.0544399
78.0 24.91932 0.00826315099766 7.67772 0.0570729
79.0 25.0275 0.0107152400928 7.8921 0.0595412
80.0 25.1436 0.0129148614757 8.11296 0.0589124
81.0 25.25088 0.0126076380249 8.33634 0.058405
82.0 25.36014 0.0126245383342 8.56458 0.0576587
83.0 25.46688 0.0141017661856 8.75574 0.0618813
84.0 25.5657 0.0152710465315 8.9739 0.0620257
85.0 25.662 0.0166722760659 9.19728 0.0646504
86.0 25.75506 0.0182983455132 9.42264 0.0655402
87.0 25.8519 0.0174313873714 9.65088 0.0680668
88.0 25.94586 0.0169446229605 9.88902 0.0657202
89.0 26.03766 0.016877293266 10.1146 0.0676703
90.0 26.12928 0.0174010265938 10.3415 0.0668346
91.0 26.21262 0.017247021901 10.5313 0.0646057
92.0 26.30352 0.0142693488777 10.7491 0.067004
93.0 26.38434 0.0134967045275 10.9793 0.0642921
94.0 26.4657 0.013823029314 11.1859 0.0651223
95.0 26.54022 0.0138756291001 11.4071 0.0646609
96.0 26.61474 0.0150571511188 11.6325 0.0637694
97.0 26.69556 0.0149688369516 11.8472 0.0631678
