# Auto-collated output:
# x: initial_pi_concentration
# y: real_asymptotic_adppi
# columns: release_cooperativity
#     [1.0, 1.7782800000000001, 3.16228, 5.6234099999999998, 10.0, 17.782800000000002, 31.622800000000002, 56.234099999999998, 100.0, 177.828, 316.22800000000001, 562.34100000000001, 1000.0, 1778.28, 3162.2800000000002, 5623.4099999999999, 10000.0, 17782.799999999999, 31622.799999999999, 56234.099999999999, 100000.0, 177828.0, 316228.0, 562341.0, 1000000.0]

464.159 0.02747 0.016 0.00971085 0.005885 0.003535 0.002149165 0.001406665 0.000835835 0.000508335 0.00038 0.000225 0.000155 9.41665e-05 7.5e-05 4.166665e-05 4.083335e-05 2.416665e-05 2.083335e-05 1.833335e-05 1.166665e-05 1.166665e-05 6.66665e-06 3.333335e-06 4.166665e-06 3.333335e-06
557.227 0.02740335 0.01640335 0.00975665 0.00577915 0.003579165 0.002175 0.001385 0.000915 0.0005375 0.0003833335 0.0002608335 0.0001475 0.0001008335 7.5e-05 5.08335e-05 3.5e-05 2.333335e-05 1.583335e-05 5.83335e-06 1.25e-05 8.33335e-06 3.333335e-06 5.83335e-06 3.333335e-06 3.333335e-06
668.955 0.02769665 0.0161975 0.00948 0.00581 0.003583335 0.0021875 0.001351665 0.000850835 0.000508335 0.00037 0.0002083335 0.0001525 0.0001166665 8.16665e-05 5.91665e-05 3.416665e-05 2.333335e-05 1.416665e-05 1.666665e-05 8.33335e-06 5e-06 7.5e-06 7.5e-06 1.666665e-06 5e-06
803.086 0.027545 0.01635085 0.00975835 0.005755 0.003470835 0.002189165 0.0013525 0.00087 0.000551665 0.0003691665 0.0002066665 0.0001616665 9.75e-05 6.75e-05 5.83335e-05 2.833335e-05 2.333335e-05 1.916665e-05 1.25e-05 1.333335e-05 6.66665e-06 3.333335e-06 2.5e-06 5e-06 1.666665e-06
964.111 0.0277475 0.01619915 0.009585 0.00584835 0.003441665 0.00214 0.001361665 0.0008125 0.000544165 0.0003583335 0.0002216665 0.0001491665 0.0001125 8.41665e-05 4.916665e-05 3.666665e-05 2e-05 1.833335e-05 1.333335e-05 1.416665e-05 6.66665e-06 5.83335e-06 5.83335e-06 1.666665e-06 5e-06
1157.42 0.0274175 0.01623585 0.009715 0.00592585 0.003421665 0.002161665 0.001335835 0.000831665 0.00053 0.0003491665 0.00025 0.0001625 0.0001316665 7.91665e-05 5e-05 4.333335e-05 3.25e-05 1.083335e-05 9.16665e-06 1.083335e-05 6.66665e-06 3.333335e-06 1.666665e-06 4.166665e-06 7.5e-06
1389.5 0.02745835 0.0163175 0.009565 0.00592335 0.003670835 0.002140835 0.001325835 0.0008125 0.0005325 0.0003458335 0.0002158335 0.0001433335 0.0001091665 8.08335e-05 4.916665e-05 3.833335e-05 2.25e-05 1.583335e-05 1.583335e-05 1.25e-05 5e-06 5e-06 3.333335e-06 5.83335e-06 2.5e-06
1668.1 0.02741 0.0161725 0.00976085 0.00588415 0.003488335 0.0020875 0.001331665 0.000869165 0.000546665 0.0003375 0.0002325 0.0001625 0.0001008335 7.41665e-05 5.16665e-05 2.833335e-05 1.416665e-05 1.75e-05 1.5e-05 1.5e-05 5.83335e-06 5.83335e-06 3.333335e-06 1.666665e-06 2.5e-06
2002.57 0.02779165 0.01599835 0.00958 0.00567415 0.003485835 0.002169165 0.001329165 0.000909165 0.000541665 0.0003341665 0.0002441665 0.0001475 9.83335e-05 6.16665e-05 6.5e-05 4.166665e-05 3.166665e-05 1.833335e-05 1.166665e-05 1.416665e-05 5e-06 3.333335e-06 4.166665e-06 5e-06 8.33335e-07
2404.1 0.027675 0.01625165 0.00970335 0.00569415 0.003464165 0.002040835 0.001361665 0.000846665 0.000548335 0.0003466665 0.0002175 0.0001625 0.0001091665 7.5e-05 5.5e-05 3.583335e-05 3e-05 2.166665e-05 1.75e-05 1.333335e-05 5e-06 5.83335e-06 8.33335e-06 3.333335e-06 4.166665e-06
2886.14 0.02767 0.01631 0.00961915 0.00581085 0.00353 0.0020725 0.0012975 0.0008475 0.00055 0.0003266665 0.0002533335 0.0001841665 0.0001125 6.33335e-05 5.5e-05 3.833335e-05 2.916665e-05 1.833335e-05 1.083335e-05 1.166665e-05 6.66665e-06 6.66665e-06 8.33335e-06 5e-06 2.5e-06
3464.83 0.02728835 0.01607915 0.00968 0.00585165 0.00344 0.002196665 0.001340835 0.0008525 0.000530835 0.0003733335 0.0002208335 0.000155 0.0001183335 7.75e-05 6.33335e-05 4.916665e-05 2.833335e-05 1.083335e-05 1.75e-05 1.25e-05 5e-06 3.333335e-06 4.166665e-06 3.333335e-06 5e-06
4159.56 0.02762665 0.01648 0.00957415 0.0058 0.003529165 0.00216 0.001348335 0.000831665 0.000555835 0.0003791665 0.0002408335 0.0001325 0.0001083335 7.75e-05 4.5e-05 3e-05 2.583335e-05 1.75e-05 1.25e-05 1.5e-05 7.5e-06 4.166665e-06 3.333335e-06 5e-06 5e-06
4993.59 0.02744415 0.01612085 0.0097625 0.00578835 0.003540835 0.002216665 0.0013675 0.000865 0.0005375 0.0003375 0.0002258335 0.0001391665 0.0001058335 6.5e-05 5.33335e-05 5e-05 2.25e-05 1.333335e-05 1.916665e-05 1e-05 9.16665e-06 2.5e-06 6.66665e-06 8.33335e-07 8.33335e-07
5994.84 0.02771 0.016335 0.00958835 0.00581 0.003545 0.002129165 0.001331665 0.000895835 0.000553335 0.0003383335 0.000225 0.00016 0.0001208335 8.75e-05 5.08335e-05 4e-05 3e-05 2.666665e-05 1.166665e-05 8.33335e-06 1e-05 1e-05 4.166665e-06 5e-06 2.5e-06
7196.86 0.02755585 0.016405 0.00974165 0.0057675 0.003503335 0.002135 0.0013225 0.000834165 0.000534165 0.0003633335 0.0002166665 0.0001316665 9.83335e-05 6.91665e-05 4.083335e-05 2.916665e-05 2.75e-05 2e-05 1.75e-05 1.166665e-05 1.166665e-05 4.166665e-06 7.5e-06 5e-06 8.33335e-07
8639.88 0.02758085 0.016165 0.0096675 0.005715 0.003455 0.002128335 0.00137 0.0008225 0.000528335 0.0003833335 0.0002325 0.00015 0.0001241665 7.83335e-05 4.666665e-05 3e-05 3e-05 1.416665e-05 1.25e-05 1.75e-05 3.333335e-06 5e-06 6.66665e-06 7.5e-06 3.333335e-06
10372.3 0.0274725 0.01613665 0.00960085 0.0057675 0.003553335 0.00224 0.001376665 0.000844165 0.00058 0.0003341665 0.0002375 0.0001475 8.5e-05 6.41665e-05 4.5e-05 3.916665e-05 2.333335e-05 1.333335e-05 1e-05 3.333335e-06 9.16665e-06 4.166665e-06 5.83335e-06 4.166665e-06 5.83335e-06
12452.0 0.02741335 0.01627335 0.00969835 0.00580915 0.0035275 0.0021625 0.001305835 0.00086 0.0005825 0.0003641665 0.0002275 0.0001491665 0.0001 9.33335e-05 4.5e-05 3.333335e-05 1.666665e-05 2.083335e-05 1.833335e-05 1.166665e-05 5.83335e-06 8.33335e-07 1.666665e-06 2.5e-06 2.5e-06
14948.7 0.0274825 0.01646 0.00962415 0.00573 0.00356 0.0021625 0.001396665 0.00078 0.000565 0.0003816665 0.0002241665 0.0001575 0.000135 7.66665e-05 4.916665e-05 3.916665e-05 2.833335e-05 1.083335e-05 8.33335e-06 1.5e-05 1.166665e-05 6.66665e-06 2.5e-06 6.66665e-06 1.666665e-06
17946.0 0.02765915 0.01634915 0.009755 0.0058025 0.0035425 0.002109165 0.001335 0.000775835 0.000556665 0.0003708335 0.0002316665 0.000155 9.58335e-05 6.41665e-05 3.916665e-05 4.166665e-05 2.75e-05 1.916665e-05 1.333335e-05 8.33335e-06 1.083335e-05 1e-05 3.333335e-06 3.333335e-06 7.5e-06
21544.3 0.02771085 0.0161625 0.00964915 0.00582335 0.003500835 0.002198335 0.001413335 0.000868335 0.00052 0.0003791665 0.00022 0.0001641665 0.0001241665 7.16665e-05 5.08335e-05 3.416665e-05 2.5e-05 2e-05 1.833335e-05 1.333335e-05 5.83335e-06 3.333335e-06 4.166665e-06 3.333335e-06 2.5e-06
25864.2 0.02756085 0.01620415 0.009555 0.00574165 0.003618335 0.0021375 0.001455835 0.000869165 0.000568335 0.0003883335 0.0002466665 0.000155 0.0001166665 7.5e-05 5e-05 3.333335e-05 3e-05 1.833335e-05 1.75e-05 9.16665e-06 5e-06 7.5e-06 2.5e-06 8.33335e-07 2.5e-06
31050.1 0.02749415 0.01606835 0.00979585 0.0058725 0.003425 0.002200835 0.001334165 0.000835835 0.000545835 0.000365 0.0002558335 0.0001316665 0.0001183335 7.16665e-05 4.166665e-05 3.666665e-05 3e-05 2.083335e-05 1.166665e-05 1.416665e-05 9.16665e-06 6.66665e-06 5e-06 4.166665e-06 1.666665e-06
37275.9 0.02749915 0.01648665 0.00970335 0.00575915 0.003440835 0.002191665 0.001285835 0.00086 0.000568335 0.0003583335 0.00023 0.0001583335 9.58335e-05 7.16665e-05 5.16665e-05 4.333335e-05 2.916665e-05 1.916665e-05 1.25e-05 4.166665e-06 7.5e-06 5e-06 7.5e-06 3.333335e-06 4.166665e-06
44750.1 0.02737085 0.016035 0.00964915 0.00573335 0.003519165 0.0021725 0.001299165 0.00082 0.000553335 0.00038 0.0002275 0.0001558335 9.83335e-05 6.66665e-05 5.66665e-05 3.25e-05 2e-05 1.25e-05 1.083335e-05 6.66665e-06 5.83335e-06 9.16665e-06 5.83335e-06 9.16665e-06 3.333335e-06
53722.8 0.0275275 0.01614585 0.00961415 0.00581915 0.003485835 0.002145835 0.0013625 0.000826665 0.000540835 0.0003533335 0.0002525 0.0001516665 9.75e-05 7.91665e-05 4.833335e-05 2.666665e-05 2.916665e-05 1.833335e-05 1.416665e-05 9.16665e-06 4.166665e-06 3.333335e-06 4.166665e-06 5e-06 8.33335e-07
64494.7 0.02772585 0.016235 0.00979 0.00578335 0.003514165 0.002108335 0.001325835 0.0008425 0.000545835 0.00037 0.0002525 0.0001608335 0.0001075 6.66665e-05 5.66665e-05 3.916665e-05 2.5e-05 1.833335e-05 1.666665e-05 1.166665e-05 7.5e-06 7.5e-06 5e-06 8.33335e-07 3.333335e-06
77426.4 0.02769085 0.01620585 0.009585 0.0058725 0.003448335 0.002154165 0.001376665 0.000796665 0.000505835 0.0003833335 0.0002416665 0.00016 0.0001141665 8e-05 4.583335e-05 3.833335e-05 2.75e-05 1.5e-05 1.583335e-05 9.16665e-06 8.33335e-06 7.5e-06 5e-06 3.333335e-06 3.333335e-06
92951.0 0.0274825 0.01610835 0.00971585 0.005945 0.003553335 0.0021975 0.0013525 0.000851665 0.0005225 0.0003391665 0.0002541665 0.0001258335 9.08335e-05 8.33335e-05 6.66665e-05 3.5e-05 3.083335e-05 1.666665e-05 1.75e-05 9.16665e-06 6.66665e-06 4.166665e-06 5e-06 4.166665e-06 7.5e-06
111588.0 0.02747335 0.016245 0.009765 0.00592665 0.003536665 0.002121665 0.001360835 0.000848335 0.000554165 0.00037 0.0002308335 0.0001566665 0.0001108335 6.66665e-05 5e-05 4.083335e-05 3.75e-05 2.25e-05 1.5e-05 7.5e-06 5e-06 4.166665e-06 1.666665e-06 3.333335e-06 5e-06
133963.0 0.02738 0.01633835 0.00968335 0.00581665 0.003450835 0.002146665 0.001386665 0.000848335 0.000566665 0.0003791665 0.0001891665 0.0001333335 9e-05 6.25e-05 5.41665e-05 4.5e-05 1.75e-05 1.833335e-05 1.5e-05 1.25e-05 8.33335e-06 3.333335e-06 5.83335e-06 4.166665e-06 1.666665e-06
160823.0 0.02780585 0.0163225 0.009675 0.0058 0.003500835 0.002193335 0.00132 0.0008825 0.0005175 0.0003508335 0.0002008335 0.0001583335 0.0001066665 7.16665e-05 5.66665e-05 3.916665e-05 3.25e-05 2.083335e-05 1.333335e-05 1.333335e-05 2.5e-06 6.66665e-06 5.83335e-06 5.83335e-06 8.33335e-07
193070.0 0.02745915 0.01615835 0.0095575 0.005775 0.003613335 0.002155 0.001285 0.0008225 0.0005325 0.0003583335 0.0002233335 0.000165 0.0001116665 7.5e-05 4.416665e-05 3.833335e-05 3.083335e-05 2.25e-05 9.16665e-06 1.666665e-05 5.83335e-06 6.66665e-06 4.166665e-06 5e-06 4.166665e-06
231782.0 0.02715835 0.01619 0.00965335 0.00575085 0.003658335 0.002185835 0.001386665 0.000933335 0.0005325 0.0003875 0.0002425 0.0001591665 0.0001108335 7.91665e-05 5.75e-05 3.666665e-05 3e-05 2.083335e-05 1.833335e-05 1.166665e-05 8.33335e-06 8.33335e-06 5.83335e-06 4.166665e-06 3.333335e-06
278256.0 0.02761665 0.015985 0.00958835 0.00580665 0.003495835 0.002160835 0.001383335 0.00082 0.000518335 0.0003541665 0.0002341665 0.0001641665 0.0001091665 7.16665e-05 6.5e-05 3.75e-05 2.75e-05 2.166665e-05 2e-05 1.25e-05 1.083335e-05 6.66665e-06 4.166665e-06 6.66665e-06 1.666665e-06
334048.0 0.0275125 0.0163075 0.00956585 0.00581335 0.003594165 0.002085 0.001358335 0.0008575 0.000514165 0.0003858335 0.0002366665 0.0001733335 0.0001116665 7.16665e-05 4.416665e-05 3.75e-05 1.416665e-05 1.75e-05 1.333335e-05 9.16665e-06 8.33335e-06 5e-06 3.333335e-06 5e-06 1.666665e-06
401028.0 0.02727165 0.016355 0.009705 0.005755 0.003493335 0.002213335 0.0013875 0.0008725 0.000560835 0.0003491665 0.0002416665 0.0001533335 0.0001091665 7.16665e-05 4.916665e-05 2.583335e-05 2.25e-05 1.833335e-05 1.416665e-05 8.33335e-06 1.166665e-05 8.33335e-06 6.66665e-06 5e-06 2.5e-06
481437.0 0.02745335 0.01622585 0.00973835 0.00588085 0.003493335 0.0021425 0.001384165 0.000851665 0.0005625 0.0003675 0.000225 0.000135 0.0001216665 6.58335e-05 6.66665e-05 4e-05 2.833335e-05 1.75e-05 1.5e-05 5.83335e-06 8.33335e-06 1.083335e-05 4.166665e-06 2.5e-06 2.5e-06
577969.0 0.0274875 0.01623835 0.00969835 0.00580165 0.0034125 0.002149165 0.0014 0.00089 0.000545835 0.0003591665 0.0002291665 0.0001341665 0.0001108335 7.33335e-05 5.5e-05 4.416665e-05 2.333335e-05 2.333335e-05 1.5e-05 1.416665e-05 8.33335e-06 1.166665e-05 4.166665e-06 5e-06 3.333335e-06
693857.0 0.02750665 0.0163475 0.00962835 0.00588165 0.003460835 0.002160835 0.001328335 0.000843335 0.000536665 0.0003366665 0.00024 0.000155 0.0001133335 7.08335e-05 7e-05 4.5e-05 2.75e-05 2.166665e-05 1.333335e-05 1.333335e-05 1.166665e-05 5e-06 1.666665e-06 4.166665e-06 4.166665e-06
832981.0 0.02749665 0.01632915 0.00981915 0.00584165 0.003629165 0.0022175 0.001300835 0.000841665 0.000516665 0.0003575 0.0002333335 0.0001475 9.66665e-05 6.75e-05 4.333335e-05 3.25e-05 2.583335e-05 1.916665e-05 6.66665e-06 1.083335e-05 6.66665e-06 5e-06 5.83335e-06 5e-06 2.5e-06
1000000.0 0.02751085 0.01618335 0.00955 0.00594335 0.003523335 0.00214 0.001315 0.000778335 0.000571665 0.0003275 0.0002283335 0.0001775 0.0001025 8.58335e-05 5.33335e-05 3e-05 2.25e-05 1.416665e-05 1.166665e-05 7.5e-06 5.83335e-06 5e-06 3.333335e-06 5e-06 2.5e-06
