#
#                              MECHANISM DESCRIPTOR
#
#                               Pollard Mechanism 
#  
#                             K+1             K+2 
#                        A + N == N + AT ;  AT == AD + P 
#                             K-1             K-2 
#  
#                              OUTPUT 1 = AT + AD  
#                                 OUTPUT 2 = P  
#                                 OUTPUT 3 = AT  
#
#                             SIMULATION PARAMETERS
#
#         DELTA TIME     =  1.000D-04      ITERATIONS/POINT   =          1
#         RUN TIME       =  4.000D+01      YMAX               =  0.000D+00
#         FLUX TOLERANCE =  2.000D-02      INTEGRAL TOLERANCE =  1.000D-06
#
#                                 RATE CONSTANTS
#
#                    K+  1 =  1.000D+01    K-  1 =  0.000D+00
#                    K+  2 =  3.000D-01    K-  2 =  0.000D+00
#
#                                 CONCENTRATIONS
#
#                            A          =  6.000D+00
#                            N          =  1.120D-02
#                            AT         =  0.000D+00
#                            AD         =  0.000D+00
#                            P          =  0.000D+00
#
#    TIME             1              2              3
  6.248E+00     3.020E+00     1.793E+00     1.227E+00
  6.326E+00     3.046E+00     1.822E+00     1.224E+00
  6.404E+00     3.072E+00     1.850E+00     1.221E+00
  6.482E+00     3.097E+00     1.879E+00     1.218E+00
  6.560E+00     3.122E+00     1.907E+00     1.215E+00
  6.639E+00     3.147E+00     1.936E+00     1.212E+00
  6.717E+00     3.172E+00     1.964E+00     1.208E+00
  6.795E+00     3.197E+00     1.992E+00     1.204E+00
  6.873E+00     3.221E+00     2.021E+00     1.201E+00
  6.951E+00     3.245E+00     2.049E+00     1.197E+00
  7.029E+00     3.269E+00     2.077E+00     1.193E+00
  7.107E+00     3.293E+00     2.105E+00     1.189E+00
  7.185E+00     3.317E+00     2.132E+00     1.184E+00
  7.263E+00     3.340E+00     2.160E+00     1.180E+00
  7.341E+00     3.363E+00     2.188E+00     1.176E+00
  7.420E+00     3.386E+00     2.215E+00     1.171E+00
  7.498E+00     3.409E+00     2.243E+00     1.167E+00
  7.576E+00     3.432E+00     2.270E+00     1.162E+00
  7.654E+00     3.454E+00     2.297E+00     1.157E+00
  7.732E+00     3.476E+00     2.324E+00     1.152E+00
  7.810E+00     3.498E+00     2.351E+00     1.147E+00
  7.888E+00     3.520E+00     2.378E+00     1.142E+00
  7.966E+00     3.542E+00     2.404E+00     1.137E+00
  8.044E+00     3.563E+00     2.431E+00     1.132E+00
  8.122E+00     3.584E+00     2.457E+00     1.127E+00
  8.201E+00     3.605E+00     2.484E+00     1.121E+00
  8.279E+00     3.626E+00     2.510E+00     1.116E+00
  8.357E+00     3.647E+00     2.536E+00     1.111E+00
  8.435E+00     3.667E+00     2.562E+00     1.105E+00
  8.513E+00     3.688E+00     2.588E+00     1.100E+00
  8.591E+00     3.708E+00     2.614E+00     1.094E+00
  8.669E+00     3.728E+00     2.639E+00     1.088E+00
  8.747E+00     3.747E+00     2.665E+00     1.083E+00
  8.825E+00     3.767E+00     2.690E+00     1.077E+00
  8.903E+00     3.786E+00     2.715E+00     1.071E+00
  8.982E+00     3.806E+00     2.740E+00     1.066E+00
  9.060E+00     3.825E+00     2.765E+00     1.060E+00
  9.138E+00     3.844E+00     2.790E+00     1.054E+00
  9.216E+00     3.863E+00     2.814E+00     1.048E+00
  9.294E+00     3.881E+00     2.839E+00     1.042E+00
  9.372E+00     3.900E+00     2.863E+00     1.036E+00
  9.450E+00     3.918E+00     2.887E+00     1.030E+00
  9.528E+00     3.936E+00     2.912E+00     1.025E+00
  9.606E+00     3.954E+00     2.935E+00     1.019E+00
  9.684E+00     3.972E+00     2.959E+00     1.013E+00
  9.763E+00     3.990E+00     2.983E+00     1.007E+00
  9.841E+00     4.007E+00     3.006E+00     1.001E+00
  9.919E+00     4.024E+00     3.030E+00     9.946E-01
  9.997E+00     4.042E+00     3.053E+00     9.886E-01
  1.007E+01     4.059E+00     3.076E+00     9.825E-01
  1.015E+01     4.076E+00     3.099E+00     9.765E-01
  1.023E+01     4.092E+00     3.122E+00     9.704E-01
  1.031E+01     4.109E+00     3.145E+00     9.644E-01
  1.039E+01     4.125E+00     3.167E+00     9.583E-01
  1.047E+01     4.142E+00     3.189E+00     9.523E-01
  1.054E+01     4.158E+00     3.212E+00     9.462E-01
  1.062E+01     4.174E+00     3.234E+00     9.402E-01
  1.070E+01     4.190E+00     3.256E+00     9.341E-01
  1.078E+01     4.206E+00     3.278E+00     9.281E-01
  1.086E+01     4.221E+00     3.299E+00     9.220E-01
  1.093E+01     4.237E+00     3.321E+00     9.160E-01
  1.101E+01     4.252E+00     3.342E+00     9.099E-01
  1.109E+01     4.267E+00     3.363E+00     9.039E-01
  1.117E+01     4.282E+00     3.385E+00     8.979E-01
  1.125E+01     4.297E+00     3.406E+00     8.919E-01
  1.132E+01     4.312E+00     3.426E+00     8.859E-01
  1.140E+01     4.327E+00     3.447E+00     8.799E-01
  1.148E+01     4.341E+00     3.468E+00     8.739E-01
  1.156E+01     4.356E+00     3.488E+00     8.680E-01
  1.164E+01     4.370E+00     3.508E+00     8.620E-01
  1.172E+01     4.384E+00     3.528E+00     8.561E-01
  1.179E+01     4.399E+00     3.548E+00     8.502E-01
  1.187E+01     4.412E+00     3.568E+00     8.443E-01
  1.195E+01     4.426E+00     3.588E+00     8.384E-01
  1.203E+01     4.440E+00     3.607E+00     8.325E-01
  1.211E+01     4.454E+00     3.627E+00     8.266E-01
  1.218E+01     4.467E+00     3.646E+00     8.208E-01
  1.226E+01     4.480E+00     3.665E+00     8.150E-01
  1.234E+01     4.494E+00     3.684E+00     8.092E-01
  1.242E+01     4.507E+00     3.703E+00     8.034E-01
  1.250E+01     4.520E+00     3.722E+00     7.977E-01
  1.257E+01     4.533E+00     3.741E+00     7.920E-01
  1.265E+01     4.545E+00     3.759E+00     7.862E-01
  1.273E+01     4.558E+00     3.778E+00     7.806E-01
  1.281E+01     4.571E+00     3.796E+00     7.749E-01
  1.289E+01     4.583E+00     3.814E+00     7.693E-01
  1.296E+01     4.595E+00     3.832E+00     7.636E-01
  1.304E+01     4.608E+00     3.850E+00     7.580E-01
  1.312E+01     4.620E+00     3.867E+00     7.525E-01
  1.320E+01     4.632E+00     3.885E+00     7.469E-01
  1.328E+01     4.644E+00     3.902E+00     7.414E-01
  1.336E+01     4.656E+00     3.920E+00     7.359E-01
  1.343E+01     4.667E+00     3.937E+00     7.304E-01
  1.351E+01     4.679E+00     3.954E+00     7.250E-01
  1.359E+01     4.690E+00     3.971E+00     7.196E-01
  1.367E+01     4.702E+00     3.988E+00     7.142E-01
  1.375E+01     4.713E+00     4.004E+00     7.088E-01
  1.382E+01     4.724E+00     4.021E+00     7.035E-01
  1.390E+01     4.735E+00     4.037E+00     6.982E-01
  1.398E+01     4.746E+00     4.054E+00     6.929E-01
  1.406E+01     4.757E+00     4.070E+00     6.876E-01
  1.414E+01     4.768E+00     4.086E+00     6.824E-01
  1.421E+01     4.779E+00     4.102E+00     6.772E-01
  1.429E+01     4.790E+00     4.117E+00     6.720E-01
  1.437E+01     4.800E+00     4.133E+00     6.669E-01
  1.445E+01     4.811E+00     4.149E+00     6.618E-01
  1.453E+01     4.821E+00     4.164E+00     6.567E-01
  1.460E+01     4.831E+00     4.179E+00     6.516E-01
  1.468E+01     4.841E+00     4.195E+00     6.466E-01
  1.476E+01     4.851E+00     4.210E+00     6.416E-01
  1.484E+01     4.861E+00     4.225E+00     6.366E-01
  1.492E+01     4.871E+00     4.240E+00     6.317E-01
  1.500E+01     4.881E+00     4.254E+00     6.268E-01
  1.507E+01     4.891E+00     4.269E+00     6.219E-01
  1.515E+01     4.901E+00     4.284E+00     6.170E-01
  1.523E+01     4.910E+00     4.298E+00     6.122E-01
  1.531E+01     4.920E+00     4.312E+00     6.074E-01
  1.539E+01     4.929E+00     4.326E+00     6.027E-01
