0.0 0.0
3.297 0.124
5.769 0.287
13.187 0.443
18.956 0.591
25.549 0.706
30.495 0.855
38.736 1.01
48.626 1.173
55.22 1.275
61.813 1.407
67.581 1.515
75.823 1.609
84.066 1.741
92.308 1.842
102.198 1.974
107.143 2.091
115.385 2.2
126.099 2.293
142.581 2.441
153.297 2.526
167.308 2.62
183.791 2.744
196.154 2.837
209.341 2.915
220.879 2.992
234.066 3.055
248.077 3.117
263.736 3.18
280.22 3.242
292.581 3.274
304.121 3.313
318.132 3.375
332.967 3.414
345.33 3.445
365.11 3.468
379.944 3.492
395.604 3.5
410.44 3.524
426.923 3.532
445.879 3.54
465.659 3.548
487.912 3.564
510.988 3.579
530.769 3.58
548.077 3.588
571.154 3.588
592.581 3.588
