0.0 0.0
0.014364 0.06923
3.351 0.162
6.705 0.316
10.041 0.408
13.395 0.562
16.7265 0.624
20.0535 0.654
23.3985 0.778
26.7435 0.901
30.069 0.932
33.42 1.085
36.753 1.147
40.077 1.178
43.41 1.24
46.737 1.27
50.076 1.363
53.4015 1.394
56.727 1.425
60.06 1.486
63.3915 1.548
66.7305 1.64
70.05 1.64
73.3755 1.671
76.701 1.702
80.0325 1.764
83.3595 1.794
86.6925 1.855
90.024 1.918
93.351 1.948
96.6825 2.01
100.008 2.041
103.335 2.072
106.6725 2.164
109.9995 2.195
113.325 2.226
116.6505 2.257
119.97 2.257
123.2955 2.288
126.6225 2.319
129.948 2.349
133.2735 2.38
136.6005 2.411
139.926 2.442
143.2515 2.472
146.577 2.504
149.91 2.565
153.2295 2.565
156.549 2.565
159.8685 2.565
163.188 2.565
166.5135 2.597
169.833 2.597
173.178 2.72
176.505 2.751
179.8245 2.751
183.144 2.751
186.4635 2.751
189.783 2.751
193.107 2.782
196.428 2.782
199.7475 2.782
203.073 2.813
206.3925 2.813
209.718 2.843
213.0375 2.843
216.363 2.875
219.684 2.875
223.0035 2.875
226.323 2.875
229.6425 2.875
232.968 2.906
236.2935 2.937
239.613 2.937
242.94 2.968
246.2595 2.968
249.579 2.968
252.8985 2.968
256.218 2.968
259.5375 2.968
262.869 3.03
266.1885 3.03
269.508 3.03
272.8275 3.03
276.147 3.03
279.4665 3.03
282.786 3.03
286.1055 3.03
289.425 3.03
292.752 3.061
296.0715 3.061
299.3955 3.092
302.7225 3.123
306.042 3.123
309.3615 3.123
312.675 3.093
315.9945 3.093
319.32 3.124
322.6395 3.124
325.959 3.124
329.2785 3.124
332.598 3.124
335.916 3.124
339.237 3.124
342.5565 3.124
345.876 3.124
349.1955 3.124
352.515 3.124
355.8345 3.125
359.154 3.125
362.481 3.155
365.8005 3.156
369.12 3.156
372.4455 3.186
375.765 3.187
379.083 3.187
382.404 3.187
385.7235 3.187
389.043 3.187
392.3625 3.187
395.682 3.187
399.0015 3.187
402.321 3.187
405.6405 3.187
408.96 3.187
412.2795 3.187
415.599 3.188
418.9185 3.188
422.238 3.188
425.5575 3.188
428.877 3.188
432.1965 3.188
435.5145 3.188
438.8355 3.188
442.155 3.188
445.4745 3.188
448.794 3.188
452.1075 3.158
455.4255 3.158
458.7465 3.158
462.072 3.189
465.3915 3.189
468.711 3.189
472.0305 3.189
475.35 3.189
478.6695 3.189
481.989 3.189
485.3085 3.189
488.628 3.189
491.946 3.19
495.267 3.19
498.5865 3.19
501.906 3.19
505.2255 3.19
508.545 3.19
511.863 3.19
515.184 3.19
518.5035 3.19
521.823 3.19
525.1425 3.19
528.4635 3.19
531.783 3.191
535.101 3.191
538.422 3.191
541.7415 3.191
545.061 3.191
548.3805 3.191
551.7 3.191
555.0195 3.191
558.339 3.191
561.6585 3.191
564.978 3.191
568.2975 3.191
571.617 3.192
574.9365 3.192
578.256 3.192
581.5755 3.192
584.895 3.192
588.2145 3.192
591.5325 3.192
594.8535 3.192
598.173 3.192
